MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,REGULARITY,CHURN
14550.0,41.0,15378.0,5126.0,46.0,2387.0,61.0,0.0
11000.0,22.0,10951.0,3650.0,28.0,23314.0,60.0,0.0
3500.0,5.0,3500.0,1167.0,10.0,281.0,29.0,0.0
8000.0,16.0,8500.0,2833.0,17.0,0.0,61.0,0.0
500.0,1.0,508.0,169.0,3.0,0.0,12.0,0.0
2500.0,5.0,2830.0,943.0,9.0,4175.0,20.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,0.0
2950.0,13.0,2771.0,924.0,14.0,1947.0,33.0,0.0
1000.0,2.0,1000.0,333.0,2.0,281.0,13.0,0.0
2500.0,5.0,2501.0,834.0,6.0,380.0,9.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,0.0
5000.0,2.0,5000.0,1667.0,2.0,12259.0,52.0,0.0
4600.0,5.0,3811.0,1270.0,9.0,99.0,32.0,0.0
1500.0,3.0,1500.0,500.0,3.0,1.0,14.0,0.0
3000.0,5.0,2999.0,1000.0,6.0,281.0,26.0,0.0
19150.0,58.0,19562.0,6521.0,63.0,5090.0,62.0,0.0
3350.0,12.0,3176.0,1059.0,17.0,281.0,34.0,0.0
1300.0,8.0,1300.0,433.0,11.0,281.0,47.0,0.0
1500.0,3.0,1500.0,500.0,3.0,0.0,45.0,0.0
12500.0,29.0,12477.0,4159.0,33.0,6194.0,43.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,15.0,0.0
3200.0,6.0,3200.0,1067.0,8.0,0.0,52.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,10.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
1750.0,3.0,1749.0,583.0,6.0,281.0,9.0,0.0
1000.0,6.0,1184.0,395.0,7.0,1033.0,28.0,0.0
3000.0,11.697949805585012,14.0,5.0,1.0,281.0,8.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,13.0,0.0
14500.0,22.0,14500.0,4833.0,26.0,6806.0,62.0,0.0
11950.0,23.0,11964.0,3988.0,34.0,17500.0,62.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,20.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
19350.0,51.0,19853.0,6618.0,66.0,1290.0,59.0,0.0
6100.0,18.0,6100.0,2033.0,25.0,281.0,50.0,0.0
36050.0,57.0,38741.0,12914.0,59.0,26041.0,58.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,351.0,15.0,0.0
1700.0,10.0,1607.0,536.0,14.0,100.0,30.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,269.0,13.0,1.0
1000.0,2.0,1501.0,500.0,6.0,67.0,39.0,0.0
13000.0,13.0,13504.0,4501.0,15.0,58895.0,62.0,0.0
900.0,3.0,899.0,300.0,4.0,1.0,25.0,0.0
28200.0,32.0,28150.0,9383.0,36.0,63210.0,62.0,0.0
13905.0,40.0,15107.0,5036.0,49.0,20634.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,8.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,17.0,0.0
5150.0,14.0,3992.0,1331.0,21.0,236.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,7.0,1.0
8500.0,15.0,8415.0,2805.0,20.0,4.0,57.0,0.0
8200.0,16.0,8200.0,2733.0,16.0,329.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,16.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,34.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,167.0,7.0,0.0
3000.0,6.0,2999.0,1000.0,11.0,281.0,27.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
1600.0,10.0,1600.0,533.0,10.0,1229.0,42.0,0.0
3500.0,1.0,3500.0,1167.0,3.0,5371.0,32.0,0.0
500.0,1.0,500.0,167.0,1.0,281.0,7.0,0.0
1500.0,3.0,1505.0,502.0,5.0,1183.0,46.0,0.0
6400.0,10.0,5209.0,1736.0,14.0,281.0,13.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,25.0,0.0
500.0,1.0,500.0,167.0,1.0,0.0,39.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,10.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
18300.0,35.0,18209.0,6070.0,39.0,349.0,62.0,0.0
8800.0,23.0,9115.0,3038.0,31.0,13439.0,51.0,0.0
6000.0,2.0,6524.0,2175.0,25.0,80.0,27.0,0.0
150.0,1.0,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
500.0,5.0,500.0,167.0,5.0,99.0,18.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,33.0,0.0
12500.0,5.0,12500.0,4167.0,5.0,7025.0,61.0,0.0
12400.0,23.0,12059.0,4020.0,30.0,19024.0,60.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
500.0,1.0,500.0,167.0,1.0,281.0,7.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
500.0,1.0,492.0,164.0,1.0,281.0,17.0,0.0
250.0,1.0,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
12000.0,11.0,12000.0,4000.0,11.0,281.0,62.0,0.0
1500.0,3.0,1502.0,501.0,5.0,0.0,52.0,0.0
1300.0,3.0,1300.0,433.0,3.0,1704.0,17.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,21.0,1.0,0.0
400.0,3.0,400.0,133.0,3.0,251.0,1.0,0.0
10800.0,25.0,10071.0,3357.0,29.0,2109.0,44.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
100.0,1.0,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
6000.0,7.0,6014.0,2005.0,11.0,10878.0,59.0,0.0
7000.0,14.0,7502.0,2501.0,16.0,281.0,54.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,12.0,0.0
16000.0,6.0,16000.0,5333.0,6.0,1212.0,59.0,0.0
3000.0,11.697949805585012,102.0,34.0,1.0,281.0,3.0,1.0
700.0,2.0,700.0,233.0,3.0,281.0,37.0,0.0
9200.0,11.0,7749.0,2583.0,15.0,4767.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
8900.0,20.0,8076.0,2692.0,21.0,10956.0,59.0,0.0
1000.0,4.0,1000.0,333.0,4.0,437.0,24.0,0.0
1200.0,3.0,1000.0,333.0,2.0,281.0,37.0,0.0
3000.0,11.697949805585012,14.0,5.0,1.0,281.0,14.0,0.0
11500.0,4.0,11498.0,3833.0,13.0,5085.0,62.0,0.0
1100.0,5.0,1099.0,366.0,7.0,281.0,52.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,0.0
1100.0,9.0,1800.0,600.0,12.0,0.0,39.0,0.0
8700.0,23.0,9199.0,3066.0,22.0,2193.0,57.0,0.0
2000.0,4.0,1650.0,550.0,4.0,0.0,32.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,10.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
12250.0,12.0,12777.0,4259.0,27.0,16903.0,62.0,0.0
3750.0,13.0,3750.0,1250.0,17.0,8107.0,29.0,0.0
6200.0,4.0,1250.0,417.0,5.0,0.0,48.0,0.0
9900.0,14.0,10423.0,3474.0,17.0,25473.0,62.0,0.0
15000.0,39.0,15699.0,5233.0,42.0,7404.0,60.0,0.0
4000.0,10.0,4001.0,1334.0,19.0,170.0,39.0,0.0
1000.0,1.0,1000.0,333.0,2.0,203.0,25.0,0.0
2500.0,5.0,2500.0,833.0,5.0,281.0,50.0,0.0
900.0,5.0,888.0,296.0,5.0,1.0,35.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
4000.0,6.0,4997.0,1666.0,8.0,8640.0,51.0,0.0
3300.0,6.0,3299.0,1100.0,8.0,0.0,55.0,0.0
100.0,1.0,99.0,33.0,1.0,281.0,37.0,0.0
4050.0,13.0,4052.0,1351.0,15.0,849.0,44.0,0.0
500.0,1.0,490.0,163.0,1.0,3.0,2.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,16.0,1.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,26.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,8.0,0.0
21250.0,65.0,21447.0,7149.0,69.0,9141.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,31.0,0.0
500.0,1.0,501.0,167.0,4.0,0.0,5.0,0.0
11000.0,21.0,11000.0,3667.0,21.0,0.0,54.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,0.0
11500.0,23.0,11200.0,3733.0,23.0,1.0,60.0,0.0
1100.0,3.0,1115.0,372.0,4.0,281.0,14.0,0.0
15600.0,8.0,14932.0,4977.0,39.0,0.0,59.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,0.0
2350.0,13.0,1268.0,423.0,13.0,1068.0,29.0,0.0
2150.0,6.0,2145.0,715.0,6.0,281.0,24.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,458.0,4.0,0.0
200.0,2.0,200.0,67.0,2.0,32.0,25.0,0.0
2650.0,10.0,2651.0,884.0,11.0,3341.0,40.0,0.0
4150.0,6.0,4159.0,1386.0,7.0,7002.0,54.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,0.0
7500.0,5.0,7498.0,2499.0,5.0,0.0,59.0,0.0
3200.0,10.0,2550.0,850.0,10.0,0.0,18.0,0.0
9800.0,14.0,10800.0,3600.0,17.0,8640.0,49.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
5100.0,15.0,5102.0,1701.0,23.0,44.0,51.0,0.0
3000.0,5.0,2852.0,951.0,8.0,0.0,18.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
6850.0,30.0,6370.0,2123.0,30.0,0.0,31.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,277.0,92.0,7.0,281.0,15.0,1.0
14000.0,5.0,13535.0,4512.0,13.0,2687.0,56.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,12.0,1.0
6200.0,12.0,6495.0,2165.0,18.0,7568.0,62.0,0.0
16400.0,23.0,15887.0,5296.0,20.0,8.0,60.0,0.0
2600.0,10.0,2675.0,892.0,15.0,410.0,48.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,29.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,17.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
2300.0,6.0,2299.0,766.0,8.0,413.0,24.0,0.0
100.0,1.0,100.0,33.0,1.0,2085.0,7.0,0.0
4100.0,9.0,4100.0,1367.0,9.0,281.0,39.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,133.0,7.0,0.0
8500.0,17.0,9203.0,3068.0,34.0,281.0,62.0,0.0
13000.0,21.0,13498.0,4499.0,23.0,1.0,34.0,0.0
2000.0,2.0,2006.0,669.0,3.0,4358.0,10.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,8.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,26.0,0.0
16000.0,34.0,15490.0,5163.0,35.0,8642.0,62.0,0.0
900.0,9.0,779.0,260.0,10.0,2020.0,48.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
1200.0,2.0,1200.0,400.0,2.0,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,9.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,24.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,52.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
1500.0,2.0,2357.0,786.0,10.0,281.0,21.0,0.0
300.0,1.0,3000.0,1000.0,14.142970776413627,0.0,4.0,0.0
500.0,1.0,500.0,167.0,1.0,0.0,26.0,0.0
600.0,3.0,598.0,199.0,3.0,0.0,34.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
3000.0,11.697949805585012,450.0,150.0,9.0,281.0,1.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,17.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,11.0,0.0
14300.0,17.0,14844.0,4948.0,21.0,30834.0,48.0,0.0
4500.0,6.0,4231.0,1410.0,13.0,941.0,8.0,0.0
8150.0,26.0,7840.0,2613.0,36.0,8631.0,60.0,0.0
17900.0,50.0,18783.0,6261.0,48.0,473.0,61.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
8000.0,10.0,7999.0,2666.0,11.0,281.0,40.0,0.0
10900.0,21.0,10900.0,3633.0,22.0,2458.0,48.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
500.0,1.0,511.0,170.0,2.0,0.0,49.0,0.0
4200.0,8.0,4200.0,1400.0,8.0,0.0,18.0,0.0
700.0,2.0,700.0,233.0,2.0,0.0,50.0,0.0
2900.0,14.0,3100.0,1033.0,14.0,281.0,59.0,0.0
4700.0,22.0,5400.0,1800.0,27.0,753.0,26.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,7.0,2.0,1.0,281.0,5.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,2.0,1.0
500.0,1.0,500.0,167.0,1.0,281.0,25.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,7.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
100.0,1.0,73.0,24.0,2.0,281.0,6.0,0.0
1000.0,2.0,1000.0,333.0,2.0,281.0,4.0,0.0
21532.0,67.0,21865.0,7288.0,83.0,231.0,61.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,107.0,26.0,1.0
550.0,1.0,551.0,184.0,2.0,33.0,30.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3500.0,7.0,3402.0,1134.0,8.0,0.0,62.0,0.0
4000.0,8.0,4000.0,1333.0,8.0,0.0,32.0,0.0
4000.0,8.0,4000.0,1333.0,8.0,1.0,26.0,0.0
1550.0,7.0,1550.0,517.0,7.0,689.0,12.0,0.0
2000.0,4.0,2200.0,733.0,6.0,281.0,56.0,0.0
1000.0,2.0,1000.0,333.0,2.0,3.0,18.0,0.0
24400.0,65.0,23695.0,7898.0,65.0,18485.0,62.0,0.0
35600.0,84.0,36104.0,12035.0,78.0,3661.0,62.0,0.0
1050.0,6.0,1051.0,350.0,7.0,3.0,45.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
7600.0,18.0,7360.0,2453.0,17.0,11468.0,60.0,0.0
14200.0,28.0,15700.0,5233.0,31.0,281.0,62.0,0.0
500.0,1.0,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
2000.0,4.0,1671.0,557.0,10.0,281.0,27.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
500.0,1.0,500.0,167.0,1.0,281.0,4.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,0.0
4100.0,12.0,4618.0,1539.0,17.0,577.0,36.0,0.0
30650.0,56.0,32650.0,10883.0,57.0,0.0,62.0,0.0
19150.0,38.0,20284.0,6761.0,40.0,0.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,7.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,23.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,11.0,0.0
1000.0,2.0,1000.0,333.0,2.0,281.0,27.0,0.0
4400.0,33.0,4787.0,1596.0,37.0,2768.0,33.0,0.0
1000.0,1.0,1000.0,333.0,2.0,2803.0,38.0,0.0
8000.0,14.0,7501.0,2500.0,16.0,1.0,50.0,0.0
1750.0,6.0,1750.0,583.0,6.0,281.0,30.0,0.0
9200.0,17.0,8870.0,2957.0,20.0,5079.0,56.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
13250.0,46.0,13680.0,4560.0,48.0,77.0,61.0,0.0
3500.0,7.0,3500.0,1167.0,7.0,281.0,54.0,0.0
600.0,5.0,582.0,194.0,5.0,1093.0,30.0,0.0
6500.0,4.0,6499.0,2166.0,8.0,0.0,36.0,0.0
1500.0,3.0,1249.0,416.0,9.0,281.0,39.0,0.0
5250.0,23.0,5643.0,1881.0,40.0,4963.0,61.0,0.0
2500.0,9.0,2451.0,817.0,9.0,0.0,21.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,23.0,0.0
17450.0,54.0,18599.0,6200.0,68.0,281.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1573.0,14.0,0.0
1100.0,2.0,1011.0,337.0,4.0,0.0,28.0,0.0
3750.0,5.0,3741.0,1247.0,7.0,5955.0,38.0,0.0
1000.0,1.0,701.0,234.0,4.0,1022.0,17.0,0.0
2450.0,6.0,2449.0,816.0,7.0,0.0,14.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,13.0,0.0
2000.0,3.0,2000.0,667.0,3.0,0.0,7.0,0.0
7400.0,39.0,7288.0,2429.0,46.0,5312.0,62.0,0.0
9500.0,19.0,10000.0,3333.0,22.0,0.0,59.0,0.0
250.0,1.0,500.0,167.0,2.0,1.0,27.0,0.0
300.0,1.0,3000.0,1000.0,14.142970776413627,281.0,4.0,1.0
500.0,1.0,700.0,233.0,5.0,281.0,50.0,0.0
26500.0,21.0,26199.0,8733.0,21.0,0.0,62.0,0.0
500.0,1.0,511.0,170.0,1.0,0.0,5.0,0.0
12300.0,15.0,12301.0,4100.0,17.0,49640.0,60.0,0.0
10500.0,32.0,10502.0,3501.0,34.0,16398.0,59.0,0.0
25600.0,27.0,26100.0,8700.0,28.0,647.0,59.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,4.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,1.0
3200.0,7.0,3202.0,1067.0,8.0,281.0,41.0,0.0
22150.0,67.0,22564.0,7521.0,66.0,196.0,62.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
550.0,2.0,551.0,184.0,4.0,281.0,49.0,0.0
1500.0,3.0,1270.0,423.0,3.0,281.0,21.0,0.0
2500.0,7.0,2492.0,831.0,13.0,3295.0,48.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,833.0,1.0,1.0
1000.0,2.0,1000.0,333.0,2.0,0.0,35.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,20.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,6.0,0.0
300.0,2.0,300.0,100.0,2.0,117.0,34.0,0.0
3000.0,6.0,3000.0,1000.0,6.0,0.0,60.0,0.0
1000.0,1.0,1000.0,333.0,2.0,917.0,16.0,0.0
1000.0,4.0,1000.0,333.0,4.0,281.0,6.0,0.0
1800.0,3.0,1799.0,600.0,5.0,0.0,18.0,0.0
2500.0,5.0,2500.0,833.0,5.0,281.0,28.0,0.0
4000.0,7.0,3401.0,1134.0,8.0,1602.0,62.0,0.0
7000.0,14.0,7000.0,2333.0,14.0,0.0,62.0,0.0
21000.0,36.0,21173.0,7058.0,40.0,16464.0,62.0,0.0
7500.0,4.0,7200.0,2400.0,28.0,120.0,62.0,0.0
200.0,1.0,198.0,66.0,4.0,281.0,11.0,0.0
200.0,2.0,200.0,67.0,2.0,281.0,35.0,0.0
2900.0,7.0,3201.0,1067.0,12.0,3194.0,16.0,0.0
650.0,4.0,450.0,150.0,4.0,3.0,18.0,0.0
4000.0,8.0,3994.0,1331.0,12.0,8483.0,42.0,1.0
48100.0,81.0,54010.0,18003.0,85.0,281.0,62.0,0.0
6950.0,29.0,7452.0,2484.0,36.0,5948.0,56.0,0.0
1000.0,2.0,1500.0,500.0,3.0,281.0,19.0,0.0
6500.0,13.0,6500.0,2167.0,13.0,281.0,49.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,521.0,5.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
6500.0,15.0,6553.0,2184.0,18.0,0.0,48.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,2.0,1.0,1.0,281.0,2.0,1.0
100.0,1.0,3000.0,1000.0,14.142970776413627,281.0,4.0,0.0
5100.0,10.0,4997.0,1666.0,16.0,7336.0,44.0,0.0
8500.0,8.0,8492.0,2831.0,18.0,7313.0,39.0,1.0
6000.0,7.0,5399.0,1800.0,9.0,10282.0,62.0,0.0
1500.0,3.0,1500.0,500.0,3.0,281.0,7.0,0.0
2300.0,5.0,2299.0,766.0,6.0,0.0,26.0,0.0
7750.0,25.0,7453.0,2484.0,28.0,23559.0,42.0,0.0
1000.0,6.0,1145.0,382.0,7.0,2.0,8.0,0.0
3000.0,11.697949805585012,11092.0,3697.0,18.0,281.0,21.0,0.0
900.0,3.0,55.0,18.0,2.0,281.0,24.0,0.0
900.0,4.0,899.0,300.0,8.0,0.0,26.0,0.0
1000.0,2.0,999.0,333.0,2.0,0.0,12.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,8.0,0.0
9200.0,16.0,9199.0,3066.0,17.0,89.0,62.0,0.0
2500.0,1.0,2502.0,834.0,3.0,285.0,26.0,0.0
2700.0,6.0,2700.0,900.0,6.0,0.0,30.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,3.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,13.0,0.0
2000.0,3.0,2000.0,667.0,3.0,281.0,4.0,0.0
1200.0,3.0,866.0,289.0,5.0,281.0,25.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,81.0,26.0,0.0
3500.0,7.0,3500.0,1167.0,7.0,0.0,39.0,0.0
600.0,3.0,592.0,197.0,4.0,0.0,62.0,0.0
5500.0,7.0,5501.0,1834.0,12.0,7934.0,60.0,0.0
1000.0,2.0,1484.0,495.0,4.0,1573.0,31.0,0.0
20000.0,35.0,20059.0,6686.0,40.0,281.0,57.0,0.0
500.0,1.0,500.0,167.0,1.0,0.0,14.0,0.0
1000.0,2.0,996.0,332.0,4.0,281.0,5.0,0.0
1000.0,2.0,2001.0,667.0,3.0,281.0,3.0,0.0
6700.0,16.0,6630.0,2210.0,15.0,3026.0,47.0,0.0
9000.0,17.0,8649.0,2883.0,19.0,0.0,59.0,0.0
9200.0,20.0,9695.0,3232.0,27.0,16694.0,45.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1024.0,4.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1.0,6.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,0.0,5.0,0.0
3500.0,6.0,4599.0,1533.0,11.0,869.0,55.0,0.0
8300.0,19.0,8298.0,2766.0,21.0,281.0,44.0,0.0
3700.0,8.0,3700.0,1233.0,9.0,0.0,58.0,0.0
1600.0,4.0,1083.0,361.0,4.0,1.0,9.0,0.0
500.0,1.0,499.0,166.0,1.0,281.0,12.0,0.0
1000.0,2.0,1000.0,333.0,2.0,281.0,33.0,0.0
500.0,1.0,3000.0,1000.0,14.142970776413627,0.0,10.0,0.0
300.0,2.0,283.0,94.0,2.0,3.0,7.0,1.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,1.0,0.0
10500.0,20.0,10499.0,3500.0,20.0,281.0,50.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,6.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,5.0,0.0
16200.0,29.0,16199.0,5400.0,30.0,281.0,62.0,0.0
16500.0,29.0,16500.0,5500.0,29.0,0.0,47.0,0.0
1000.0,1.0,601.0,200.0,3.0,0.0,10.0,0.0
6700.0,13.0,5699.0,1900.0,12.0,1.0,58.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,1131.0,20.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,17.0,0.0
8400.0,26.0,8301.0,2767.0,27.0,1269.0,34.0,0.0
3000.0,11.697949805585012,3000.0,1000.0,14.142970776413627,281.0,12.0,0.0
